%Data collected from Android phone

@RELATION phone

%Battery
@ATTRIBUTE Batt_Voltage  		NUMERIC
@ATTRIBUTE Batt_Temp  			NUMERIC
@ATTRIBUTE Batt_Percent_Level   NUMERIC

%Network
@ATTRIBUTE Local_TX_Packet_Delta	NUMERIC
@ATTRIBUTE Local_TX_Byte_Delta   	NUMERIC
@ATTRIBUTE Local_RX_Packet_Delta  	NUMERIC
@ATTRIBUTE Local_RX_Byte_Delta   	NUMERIC
@ATTRIBUTE Mobile_TX_Packet_Delta  	NUMERIC
@ATTRIBUTE Mobile_TX_Byte_Delta   	NUMERIC
@ATTRIBUTE Mobile_RX_Packet_Delta  	NUMERIC
@ATTRIBUTE Mobile_RX_Byte_Delta   	NUMERIC

%Memory
@ATTRIBUTE Memory_Available  	NUMERIC
@ATTRIBUTE Memory_Percentage   	NUMERIC

%CPU
@ATTRIBUTE Load_Avg_1_min	NUMERIC
@ATTRIBUTE Load_Avg_5_min  	NUMERIC
@ATTRIBUTE Load_Avg_15_min  NUMERIC
@ATTRIBUTE Running_Entities	NUMERIC
@ATTRIBUTE Total_Entities   NUMERIC

@ATTRIBUTE Class        {Normal,Infected}


@DATA
4065,236,0.78,0,74039,0,0,0,0,0,0,164,0.20770031,71.2,17.39,7.07,1,1015,Normal
4065,236,0.78,0,74039,0,0,0,0,0,0,164,0.2076559,71.2,17.39,7.07,1,1015,Normal
4065,236,0.78,0,74039,0,0,0,0,0,0,164,0.20756216,71.2,17.39,7.07,1,1016,Normal
4065,236,0.78,0,74039,0,0,0,0,0,0,164,0.20751776,124.2,29.27,10.97,1,1016,Normal
4065,236,0.78,0,74039,0,0,0,0,0,0,164,0.20738453,124.2,29.27,10.97,1,1016,Normal
4065,236,0.78,0,74039,0,0,0,0,0,0,164,0.20721677,124.2,29.27,10.97,1,1016,Normal
4065,236,0.78,0,74039,0,0,0,0,0,0,164,0.20720196,124.2,29.27,10.97,1,1016,Normal
4065,236,0.78,0,74039,0,0,0,0,0,0,164,0.20718223,124.2,29.27,10.97,1,1016,Normal
4065,236,0.78,0,74039,0,0,0,0,0,0,163,0.20711808,124.2,29.27,10.97,1,1016,Normal
4065,236,0.78,0,74039,0,0,0,0,0,0,163,0.20702434,124.2,29.27,10.97,1,1016,Normal
4065,236,0.78,0,74039,0,0,0,0,0,0,163,0.20705888,124.2,29.27,10.97,1,1016,Normal
4065,236,0.78,0,74039,0,0,0,0,0,0,163,0.20698486,124.2,29.27,10.97,1,1016,Normal
4065,236,0.78,0,74039,0,0,0,0,0,0,163,0.20675789,114.41,28.82,10.92,1,1016,Normal
4065,236,0.78,0,74039,0,0,0,0,0,0,163,0.20678748,114.41,28.82,10.92,1,1016,Normal
4065,236,0.78,0,74039,0,0,0,0,0,0,163,0.20669374,114.41,28.82,10.92,1,1016,Normal
4018,228,0.78,87,84296,120,84139,0,0,0,0,157,0.19916908,97.2,27.95,10.83,1,1029,Normal
4018,228,0.78,7,85011,9,547,0,0,0,0,158,0.20071349,82.41,27.06,10.73,2,1029,Normal
4018,228,0.78,22,86856,20,2057,0,0,0,0,158,0.2008023,70.06,26.24,10.63,2,1029,Normal
4018,228,0.78,8,87626,8,430,0,0,0,0,159,0.20186809,59.59,25.44,10.54,1,1029,Normal
4018,228,0.78,6,88098,6,326,0,0,0,0,159,0.20168059,50.81,24.68,10.45,2,1030,Normal
4018,228,0.78,8,88809,8,517,0,0,0,0,159,0.20165098,43.47,23.97,10.37,1,1030,Normal
3947,239,0.78,10,89561,10,608,0,0,0,0,159,0.20115262,37.17,23.26,10.29,2,1028,Normal
3947,239,0.78,7,90103,7,461,0,0,0,0,159,0.20108849,31.91,22.6,10.21,2,1028,Normal
3947,239,0.78,6,90575,6,326,0,0,0,0,159,0.20107368,27.38,21.93,10.13,1,1028,Normal
3947,239,0.78,9,91347,9,628,0,0,0,0,158,0.20077763,23.49,21.28,10.04,2,1028,Normal
3947,239,0.78,7,91956,7,378,0,0,0,0,158,0.20070362,20.34,20.68,9.97,2,1028,Normal
3947,239,0.78,8,92568,8,550,0,0,0,0,158,0.2004421,17.6,20.08,9.89,1,1028,Normal
3958,250,0.76,12,93475,11,6968,0,0,0,0,168,0.21274307,15.52,19.55,9.82,2,1028,Normal
3958,250,0.76,8,94049,6,526,0,0,0,0,168,0.21240754,13.6,19.0,9.75,1,1028,Normal
3958,250,0.76,4,94343,2,118,0,0,0,0,168,0.21345359,11.89,18.46,9.67,1,1028,Normal
3958,250,0.76,4,94637,2,118,0,0,0,0,168,0.21330558,10.37,17.92,9.59,2,1028,Normal
3958,250,0.76,6,95071,4,350,0,0,0,0,168,0.21285656,9.24,17.43,9.52,1,1028,Normal
3958,250,0.76,11,96227,9,3682,0,0,0,0,159,0.20126118,8.13,16.92,9.44,1,1028,Normal
3933,259,0.76,7,96800,15,4134,0,0,0,0,158,0.20081218,7.71,16.54,9.4,2,1028,Normal
3933,259,0.76,8,97562,31,10698,0,0,0,0,158,0.2005852,6.76,16.05,9.31,1,1028,Normal
3933,259,0.76,16,98848,16,5156,0,0,0,0,165,0.20933354,6.09,15.6,9.24,2,1028,Normal
3933,259,0.76,14,100212,14,742,0,0,0,0,165,0.20896347,5.62,15.19,9.17,1,1028,Normal
3933,259,0.76,14,101396,14,742,0,0,0,0,165,0.20895854,5.44,14.83,9.12,2,1028,Normal
3933,259,0.76,14,102920,14,742,0,0,0,0,165,0.20852433,4.91,14.41,9.05,1,1028,Normal
3941,269,0.76,17,104603,16,875,0,0,0,0,164,0.2083911,4.46,14.0,8.97,2,1028,Normal
3941,269,0.76,14,105787,14,742,0,0,0,0,164,0.20809506,4.24,13.64,8.91,2,1028,Normal
3941,269,0.76,15,107061,15,890,0,0,0,0,164,0.20824307,3.98,13.27,8.84,2,1028,Normal
3941,269,0.76,14,108245,14,742,0,0,0,0,164,0.20762137,3.67,12.9,8.77,3,1028,Normal
3941,269,0.76,14,109429,14,742,0,0,0,0,164,0.20776446,3.58,12.58,8.7,1,1028,Normal
3941,269,0.76,14,110613,14,742,0,0,0,0,164,0.20718716,3.34,12.23,8.63,3,1028,Normal
3938,280,0.75,15,111867,15,877,0,0,0,0,163,0.20707367,3.21,11.91,8.57,2,1025,Normal
3938,280,0.75,15,113102,15,1918,0,0,0,0,163,0.20709835,3.03,11.58,8.5,3,1025,Normal
3938,280,0.75,9,113780,7,3573,0,0,0,0,155,0.19616908,2.94,11.28,8.43,1,1025,Normal
3938,280,0.75,10,114633,10,788,0,0,0,0,155,0.19687961,2.79,10.98,8.36,1,1025,Normal
3938,280,0.75,5,115136,5,274,0,0,0,0,155,0.19672172,2.59,10.66,8.29,1,1024,Normal
3938,280,0.75,6,116016,6,326,0,0,0,0,155,0.19667238,2.49,10.38,8.22,1,1024,Normal
3935,288,0.75,8,117151,8,518,0,0,0,0,155,0.19650461,2.42,10.1,8.16,2,1024,Normal
3935,288,0.75,6,117623,6,326,0,0,0,0,155,0.1966625,2.43,9.85,8.1,2,1024,Normal
3935,288,0.75,7,118189,7,521,0,0,0,0,155,0.19655396,2.44,9.61,8.04,1,1024,Normal
3935,288,0.75,33,131466,52,18108,0,0,0,0,152,0.19286317,2.77,9.44,8.0,1,1023,Normal
3935,288,0.75,43,138975,32,13073,0,0,0,0,121,0.1540606,3.14,9.3,7.97,1,1020,Normal
3935,288,0.75,2058,326499,3537,5059150,0,0,0,0,120,0.15216093,2.96,9.06,7.9,1,1007,Normal
3979,293,0.74,61,334828,48,44618,0,0,0,0,125,0.15907869,2.66,8.79,7.83,2,997,Normal
3979,293,0.74,14,336159,17,2350,0,0,0,0,129,0.16383526,2.87,8.63,7.79,1,993,Normal
3979,293,0.74,3,336672,3,459,0,0,0,0,129,0.16352934,2.66,8.4,7.72,1,993,Normal
3979,293,0.74,7,337513,9,1606,0,0,0,0,129,0.16332704,3.03,8.29,7.69,1,996,Normal
3979,293,0.74,5,338166,6,615,0,0,0,0,129,0.16322342,2.72,8.05,7.62,1,991,Normal
3979,293,0.74,13,339665,14,2611,0,0,0,0,128,0.1621379,2.67,7.86,7.56,1,994,Normal
4003,291,0.74,5,340347,3,387,0,0,0,0,128,0.16191585,2.49,7.65,7.5,1,992,Normal
4003,291,0.74,6,341118,0,0,0,0,0,0,133,0.16860662,2.26,7.44,7.43,1,992,Normal
4003,291,0.74,3,341631,0,0,0,0,0,0,133,0.16846354,2.15,7.24,7.36,1,992,Normal
4003,291,0.74,7,342732,2,104,0,0,0,0,129,0.16359349,2.05,7.05,7.3,1,1004,Normal
4003,291,0.74,13,347089,8,726,0,0,0,0,128,0.16202934,2.04,6.88,7.25,4,1008,Normal
4003,291,0.74,7,348110,4,630,0,0,0,0,130,0.16430894,1.95,6.71,7.18,1,1004,Normal
4020,283,0.74,6,348881,0,0,0,0,0,0,123,0.15661159,1.81,6.52,7.12,1,1006,Normal
4020,283,0.74,3,349394,0,0,0,0,0,0,123,0.15632047,1.68,6.34,7.05,1,1006,Normal
4020,283,0.74,6,350165,0,0,0,0,0,0,123,0.15601455,1.58,6.16,6.99,1,1006,Normal
4020,283,0.74,3,350678,0,0,0,0,0,0,123,0.15586159,1.49,5.99,6.92,1,1006,Normal
4020,283,0.74,9,351635,3,169,0,0,0,0,123,0.15567902,1.41,5.83,6.86,1,1006,Normal
4020,283,0.74,7,352656,4,630,0,0,0,0,123,0.15538791,1.5,5.7,6.81,1,1006,Normal
4021,277,0.74,7,353473,1,28,0,0,0,0,122,0.15525961,1.51,5.56,6.75,1,1006,Normal
4021,277,0.74,3,353986,0,0,0,0,0,0,122,0.15509185,1.43,5.41,6.69,1,1006,Normal
4021,277,0.74,5,354671,0,0,0,0,0,0,122,0.15490928,1.36,5.27,6.63,1,1006,Normal
4021,277,0.74,4,355270,0,0,0,0,0,0,122,0.1548254,1.45,5.16,6.58,1,1006,Normal
4021,277,0.74,3,355783,0,0,0,0,0,0,125,0.15792409,1.38,5.02,6.52,1,1006,Normal
4021,277,0.74,12,357178,6,710,0,0,0,0,124,0.15762803,1.33,4.89,6.46,1,1006,Normal
4023,273,0.74,5,357807,2,80,0,0,0,0,124,0.15738133,1.44,4.8,6.41,1,1006,Normal
4023,273,0.74,6,358578,0,0,0,0,0,0,124,0.15719382,1.52,4.7,6.36,1,1006,Normal
4023,273,0.74,3,359091,0,0,0,0,0,0,124,0.15689777,1.44,4.58,6.31,1,1006,Normal
4023,273,0.74,26,365401,11,5269,0,0,0,0,123,0.1559948,1.69,4.53,6.27,1,1009,Normal
4023,273,0.74,10,369984,9,1194,0,0,0,0,123,0.15591092,2.21,4.55,6.26,1,1006,Normal
4023,273,0.74,22,376318,10,1074,0,0,0,0,122,0.15533856,2.02,4.43,6.2,1,998,Normal
4015,269,0.74,1178,469028,1620,2418692,0,0,0,0,121,0.153281,2.54,4.46,6.19,1,1001,Normal
4015,269,0.74,73,475988,108,146523,0,0,0,0,120,0.15172179,2.53,4.4,6.15,1,996,Normal
4015,269,0.74,4,476587,0,0,0,0,0,0,121,0.1533106,2.4,4.34,6.13,1,996,Normal
4015,269,0.74,3,477100,0,0,0,0,0,0,121,0.15323165,2.71,4.35,6.11,1,996,Normal
4015,269,0.74,6,477871,0,0,0,0,0,0,121,0.15308362,2.84,4.32,6.08,1,996,Normal
4015,269,0.74,8,478962,5,682,0,0,0,0,121,0.15284185,2.85,4.27,6.05,1,996,Normal
4022,265,0.74,6,479733,0,0,0,0,0,0,120,0.1527037,2.64,4.18,6.0,1,995,Normal
4022,265,0.74,3,480246,0,0,0,0,0,0,120,0.15256554,2.46,4.09,5.95,1,995,Normal
4022,265,0.74,6,481017,0,0,0,0,0,0,120,0.15219054,2.75,4.11,5.93,1,995,Normal
4022,265,0.74,3,481530,0,0,0,0,0,0,120,0.15220535,2.48,4.0,5.88,1,994,Normal
4022,265,0.74,6,482301,0,0,0,0,0,0,120,0.15188955,2.62,3.99,5.86,2,995,Normal
4022,265,0.74,6,483252,1,60,0,0,0,0,121,0.15327112,2.77,3.97,5.83,2,995,Normal
4015,263,0.74,7,484077,4,622,0,0,0,0,121,0.15399152,2.5,3.87,5.78,1,996,Normal
4015,263,0.74,4,484676,0,0,0,0,0,0,121,0.15366587,2.27,3.78,5.73,1,1000,Normal
4015,263,0.74,3,485189,0,0,0,0,0,0,121,0.15366587,2.07,3.69,5.68,1,1000,Normal
4015,263,0.74,6,485960,0,0,0,0,0,0,121,0.1534981,2.23,3.67,5.65,1,1000,Normal
4015,263,0.74,3,486473,0,0,0,0,0,0,122,0.15490435,2.04,3.58,5.6,1,1000,Normal
4015,263,0.74,6,487244,0,0,0,0,0,0,122,0.15467738,1.88,3.49,5.55,2,1000,Normal
4020,260,0.73,8,488334,5,682,0,0,0,0,122,0.15462804,2.21,3.51,5.53,1,1000,Normal
4020,260,0.73,6,489105,0,0,0,0,0,0,122,0.15469217,2.25,3.48,5.5,1,1000,Normal
4020,260,0.73,3,489618,0,0,0,0,0,0,122,0.15461817,2.05,3.39,5.45,1,1000,Normal
4020,260,0.73,6,490389,0,0,0,0,0,0,122,0.15447508,2.05,3.35,5.42,1,1000,Normal
4020,260,0.73,5,491018,2,80,0,0,0,0,122,0.1543912,1.89,3.27,5.37,1,1000,Normal
4020,260,0.73,5,491703,0,0,0,0,0,0,122,0.15425304,1.75,3.2,5.32,1,1000,Normal
4018,257,0.73,11,493025,5,687,0,0,0,0,121,0.15404086,1.64,3.12,5.27,1,1000,Normal
4018,257,0.73,3,493538,0,0,0,0,0,0,121,0.15389284,1.54,3.05,5.23,1,1000,Normal
4018,257,0.73,6,494309,0,0,0,0,0,0,121,0.15358692,1.6,3.02,5.19,1,1000,Normal
